Customer_Age,Gender,Dependent,Education,Marital,Income,KCategory,onBook,Relationship,Inactive,ContactNum,CLimit,Revolving,Open,Amt_41,TransAmt,TransCt,Ct_41,Utilization,Importance,MustHave,Group,Essential,DropLevel,Class
47,M,4,Uneducated,Married,$60K - $80K,Blue,43,4,3,1,12664.573526829789,779,4994.0,1.338462151936364,1146.3512289705186,81,1.025,0.0568809670896472,0.41884248199633556,84,0,7.093290695404907,2,1
36,M,1,Uneducated,Married,$40K - $60K,Blue,16,5,3,2,12704.647710380166,777,1708.0,1.3336555158966534,1139.3115124332098,48,0.655,0.05985386449862336,0.6975264340944745,47,2,6.514630408835983,7,1
38,F,4,Graduate,Married,Unknown,Blue,28,4,1,2,12663.288195062112,775,5263.0,1.338509707553763,1139.8266713267572,39,0.95,0.05615858871078469,0.006980403863549145,29,3,8.463368216390169,10,1
49,F,2,College,Married,Less than $40K,Silver,38,2,3,2,12704.472891870853,779,8224.0,1.333844719449303,1142.1538865665916,71,0.821,0.062353918248479696,0.6621270462352103,90,2,7.788209081192892,7,1
54,M,4,High School,Single,$80K - $120K,Silver,49,1,3,4,12691.204854603682,775,34302.0,1.3378977733885447,1139.9794814803279,22,0.0,0.05783447828707529,0.02032869324109665,96,0,9.31215348764066,7,2
41,F,4,Post-Graduate,Single,Less than $40K,Blue,36,5,4,1,12676.3253280737,774,1095.0,1.3323306440643001,1148.271890624781,85,0.889,0.056640404807422946,0.3357959642888064,13,3,0.5494708089266997,0,1
41,F,3,College,Married,Less than $40K,Blue,37,3,1,2,12732.87287537792,780,673.3,1.338970227495775,1144.2494078345246,66,0.692,0.06276135985662627,0.7042647810380861,58,1,2.024795032971075,2,1
39,M,3,Graduate,Single,$80K - $120K,Blue,30,5,3,3,12688.494713405105,773,8405.0,1.333716462589295,1143.2485577398973,75,0.786,0.06534222529081657,0.15239448314839243,42,4,9.378347976943134,0,1
47,F,3,Unknown,Married,Unknown,Blue,27,1,3,3,12734.701962359482,779,24163.0,1.3357387070004914,1143.8759955612975,64,0.561,0.06555940870999465,0.4617413212441146,43,2,9.905237725087598,10,1
53,M,4,High School,Married,$80K - $120K,Blue,46,4,2,3,12680.566774138873,772,14072.0,1.3317630690120432,1144.480595324507,57,0.5,0.057166856561460914,0.7528722846718553,5,2,7.596160906601112,1,1
55,F,2,Unknown,Married,Less than $40K,Blue,36,5,2,3,12713.380040451331,781,1153.0,1.3360286586429018,1140.9742140964056,41,0.414,0.06513082227042559,0.45568145958845363,51,3,6.719438041830465,7,1
42,F,3,College,Married,Less than $40K,Blue,13,3,2,3,12681.610442814721,779,4600.0,1.3324605841457378,1147.2221483287728,95,0.508,0.056835757152697015,0.7744751668648083,91,3,8.616236401249674,2,1
40,F,2,Post-Graduate,Married,Less than $40K,Blue,32,3,3,0,12716.518537897591,776,1166.0,1.33923359012307,1145.623932845528,73,0.738,0.059952472316629306,0.6638342868846566,68,1,3.1195630928421005,1,1
50,F,3,Unknown,Single,Less than $40K,Blue,36,1,3,3,12689.826041920507,780,978.0,1.3347784274301677,1139.841478556212,80,0.818,0.06015725757615218,0.04597317661906519,3,3,4.91370848112838,4,1
55,M,2,Graduate,Single,$80K - $120K,Silver,36,5,1,1,12740.31207673744,780,33200.0,1.3319834521757972,1143.9996003204958,60,0.714,0.056089456223415005,0.37027326776820857,85,0,3.536224684301902,7,1
61,F,1,Graduate,Single,Less than $40K,Blue,52,3,3,1,12646.950824308542,779,1438.3,1.3366636792387199,1148.1640452607808,67,0.861,0.06268334838748615,0.8217982421605264,2,0,4.992677951649224,7,1
38,M,1,Uneducated,Married,Less than $40K,Blue,31,6,3,3,12672.197429060081,772,5032.0,1.3329664581698535,1141.4641258862775,84,0.826,0.06021510853457667,0.09674788745487628,22,1,9.671945787712284,8,1
54,F,2,Uneducated,Married,Less than $40K,Blue,44,3,1,3,12739.395105665206,773,3577.0,1.332597434064305,1144.368474427139,43,0.593,0.0615086660443995,0.6774719280216829,40,2,9.054284049563858,6,1
54,F,4,Graduate,Single,Less than $40K,Silver,36,3,2,3,12725.98644019632,782,13626.0,1.336620408208327,1148.7363794635376,30,0.25,0.061273029034355525,0.03044814006384966,76,3,8.76383922604941,4,2
53,F,3,College,Married,$40K - $60K,Blue,33,4,3,3,12666.718947495847,778,3528.0,1.3387956079620695,1148.9093631318228,44,0.76,0.06089091816001713,0.22402534109358874,74,1,3.66072700571893,9,1
51,M,4,High School,Single,$60K - $80K,Blue,45,3,1,2,12693.566152896708,781,1244.0,1.3366489896980183,1147.1149157231812,85,0.7,0.06585207146213773,0.2056998417995749,95,4,8.27110585686932,4,1
47,M,3,High School,Single,$40K - $60K,Blue,31,6,3,2,12697.41780238925,777,2020.0,1.3333562617119108,1141.7988830481668,34,0.7,0.056500692667685266,0.726803594170879,28,1,1.7554658562582859,7,1
48,M,3,Graduate,Married,$120K +,Gold,36,1,4,2,12691.579298459435,772,32693.0,1.335975467809274,1141.439413341951,108,0.831,0.06138275279902187,0.6136223203681811,21,5,9.516568486162994,2,1
56,M,3,Unknown,Single,$60K - $80K,Blue,51,2,2,2,12663.29744333429,775,5928.0,1.3332698289789757,1141.692132117499,78,0.592,0.056368627746440365,0.8017997221182398,87,3,2.1559022478212597,4,1
51,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,2,12698.035728062698,776,787.0,1.3398194885985186,1144.3604789441704,66,0.535,0.06316338682586722,0.6405695757791738,95,3,6.985826030968813,7,1
48,M,4,College,Married,$80K - $120K,Blue,44,2,3,3,12697.44108488344,777,8075.0,1.3389421281039007,1141.6206568398716,58,0.657,0.06071464904477639,0.20883745524409092,9,3,8.373836160666372,1,2
62,M,1,Graduate,Married,$80K - $120K,Blue,49,3,1,2,12698.540815434055,779,1037.0,1.3364107208330636,1142.416345849513,32,1.0,0.06124207117919983,0.2816309834901066,43,1,4.007270998494703,5,1
43,F,4,Graduate,Single,Unknown,Silver,36,4,3,4,12654.156486285072,773,32623.0,1.3338992866860535,1144.5483197974138,76,1.0,0.05735437852002917,0.13101798251802454,93,1,9.177211815840547,8,1
61,M,0,Graduate,Married,$40K - $60K,Blue,52,3,1,2,12735.131577274087,773,940.0,1.33375959286122,1147.0712236379363,33,1.538,0.0598359873720584,0.16825644221251268,7,5,0.5861145182008953,4,1
43,M,2,High School,Divorced,$80K - $120K,Blue,31,6,2,4,12727.449184707117,779,33441.0,1.336375177563819,1139.9459956439355,65,0.477,0.05816065380109441,0.4143662325016906,85,0,5.123616116784515,3,1
42,M,5,Uneducated,Married,$40K - $60K,Blue,34,5,3,2,12721.297803881393,773,12762.0,1.3377793034008583,1147.8390090345363,35,0.522,0.0658814018264056,0.5066631288190842,7,5,3.8179302874063623,6,1
37,M,4,Graduate,Married,$80K - $120K,Blue,28,4,1,2,12645.774485247397,780,8818.0,1.3302411734087898,1148.1274208628142,40,1.0,0.06101784496417692,0.7626688268858822,97,5,2.2863932524849684,9,1
52,M,2,High School,Single,$120K +,Blue,46,4,2,4,12683.453406452887,775,34516.0,1.3381954298769498,1141.037749789622,87,0.706,0.06392013116661742,0.8697020640050306,10,0,1.1965130385721412,1,1
54,F,3,Graduate,Divorced,$40K - $60K,Blue,34,2,3,4,12693.047685926203,774,4948.0,1.3370218925682649,1148.8019907508099,41,0.519,0.056747698840795946,0.16159874917208572,43,4,8.149256148667611,7,2
57,M,1,High School,Single,$120K +,Blue,47,4,4,2,12676.538299979962,779,8290.0,1.339270999825158,1147.119662625467,89,0.816,0.06431875210083475,0.8061292663044997,88,2,5.414499460315698,8,1
50,M,1,Graduate,Single,$120K +,Blue,40,4,2,3,12667.332079129787,777,33331.0,1.3349664134645955,1140.8721784453128,72,0.714,0.06291714370295699,0.9968827945315858,8,0,3.6951259212388123,6,1
50,M,1,Uneducated,Single,$60K - $80K,Blue,45,5,2,2,12655.15506583071,780,9070.0,1.3365679632423264,1145.9719142150075,47,0.424,0.05662008680555808,0.06291763673412887,69,4,7.741300453998045,4,1
46,M,3,College,Single,$120K +,Blue,30,5,1,2,12691.890792051161,776,25485.0,1.336796875962066,1146.7223562533154,78,0.592,0.05933262328789796,0.7483709446544927,72,2,1.389600938683082,2,1
48,M,3,Unknown,Unknown,$60K - $80K,Blue,36,2,1,2,12690.061617925052,777,7260.0,1.3388618898576619,1142.8802584418843,93,0.755,0.06427637066812475,0.9136559189146777,69,1,6.505345477856366,6,1
35,F,3,High School,Married,Less than $40K,Blue,23,3,3,4,12691.368971092941,780,2547.0,1.3390440966123958,1144.4221196656938,55,0.618,0.05680516638681755,0.20227318153677298,60,0,5.473085036228875,4,1
52,M,4,Graduate,Single,$40K - $60K,Blue,46,3,3,2,12673.775822814501,782,13090.0,1.3326126627410084,1144.782893396004,78,1.0,0.05628312001496479,0.034407709870823866,61,1,7.457468827029324,6,1
36,M,1,Uneducated,Divorced,$120K +,Blue,28,6,3,2,12653.902249887837,772,4144.0,1.3369292511704085,1147.6494729652456,62,0.879,0.06017694122678983,0.8250755964156146,85,4,9.310271414878558,5,1
34,F,3,Uneducated,Single,$40K - $60K,Blue,20,1,2,3,12712.030158393334,778,7824.0,1.3380987043178267,1144.0115128427387,94,0.709,0.05866642390456193,0.6071584926193598,87,3,6.8617366190766145,2,1
42,M,2,Post-Graduate,Married,$60K - $80K,Blue,27,2,2,2,12734.04769417587,778,226.0,1.336398068637544,1148.561376066487,48,0.6,0.05900016380370903,0.17144892406329215,86,5,3.3091515309359707,7,2
60,F,0,Unknown,Single,$40K - $60K,Blue,36,6,3,2,12699.514964711923,781,2884.0,1.3374275307917243,1148.6540882862687,61,1.179,0.0603854695534253,0.6306405049475814,46,3,2.372460445255106,10,1
64,F,0,High School,Married,Less than $40K,Blue,56,6,2,2,12685.737458083651,781,777.0,1.3359644982520116,1144.3561350375348,39,0.5,0.06274761899860098,0.2748537282869563,8,4,1.560473916534545,10,1
40,F,1,Graduate,Married,Less than $40K,Blue,30,1,1,3,12701.745238502019,781,1216.0,1.331409652560086,1143.1295483961483,102,0.478,0.06300628689932816,0.00014748992673729866,44,4,8.682226151705558,1,1
36,F,2,Unknown,Married,Less than $40K,Blue,27,3,3,4,12728.974450705986,777,851.0,1.3398143029376295,1141.9744741315158,48,1.0,0.06364943826826448,0.43480651355766864,21,1,9.5945409132057,6,1
42,F,4,College,Married,$40K - $60K,Blue,37,3,3,1,12716.449384607975,779,4139.0,1.3377058613906112,1147.0316439828014,41,0.464,0.060751499098819814,0.05079843924942551,56,2,0.4078159349471422,6,2
40,M,2,Graduate,Divorced,$60K - $80K,Blue,36,3,1,2,12666.079168764702,782,3099.0,1.338012775806063,1142.7044394313748,75,0.667,0.057556172636387785,0.18169873479911947,80,3,8.605578952489346,2,1
40,F,1,High School,Married,Unknown,Blue,33,4,2,2,12686.225285675291,781,1263.0,1.3323095543156769,1140.4941446233652,86,0.72,0.05637826383623637,0.15011569558001847,34,1,3.1733160314351263,9,1
50,F,1,Graduate,Married,Less than $40K,Blue,44,3,1,2,12670.711363166001,780,990.0,1.3359498955281448,1141.6612109359608,85,0.735,0.05636769386957458,0.4662957218521451,90,3,5.901516213143049,10,1
44,F,2,High School,Single,Less than $40K,Blue,31,3,3,3,12720.321106503328,773,1338.0,1.3326414385155638,1140.1436664593268,44,0.467,0.060608825854195914,0.1835680176639759,46,1,9.399739602778844,2,2
56,F,1,Graduate,Married,Less than $40K,Blue,48,3,1,3,12701.097957713699,782,670.0,1.3307346926150194,1148.4854330443252,76,0.9,0.0633871239939932,0.44442819027856795,55,3,3.954173012025194,7,1
35,M,1,Graduate,Unknown,$80K - $120K,Blue,24,4,2,3,12697.012247651504,779,21114.0,1.3392352489575208,1141.8244276858368,56,1.0,0.06301788967389665,0.6934876625848461,90,2,8.755859468427557,0,1
47,F,2,College,Single,Less than $40K,Blue,40,2,2,2,12693.453503506507,781,2940.0,1.3335663529252095,1140.0482732899566,121,0.891,0.057723802917723825,0.4313095493891065,54,2,0.997794592880854,3,1
50,M,3,High School,Single,$80K - $120K,Blue,39,4,1,4,12668.715290210243,776,8405.0,1.337199623877741,1144.781776483256,25,0.786,0.06573983786151726,0.08700060229085216,3,2,2.946269391632957,4,1
40,M,5,Unknown,Unknown,$80K - $120K,Blue,22,6,1,4,12652.919583288554,780,2298.0,1.3300131569105247,1145.1367214437369,37,0.542,0.058690757293092075,0.2739336922734844,47,2,2.3034203365297943,0,1
52,F,3,Graduate,Single,$40K - $60K,Blue,45,1,1,2,12661.228704488487,781,13818.0,1.3352591050440707,1145.7810139719397,87,0.642,0.063876818802007,0.6214456047408851,37,3,7.3710304696660165,9,1
56,F,1,College,Single,Less than $40K,Blue,43,3,2,2,12701.659541732659,778,2846.0,1.3311883115190186,1142.1555302256581,44,0.419,0.06043637354580643,0.5159267448665179,90,2,4.906144491799337,6,2
65,F,0,High School,Single,$40K - $60K,Blue,36,3,3,3,12671.313912318334,780,9403.0,1.332367863899836,1142.1223235291402,71,0.651,0.06104185010966394,0.6880006106894703,62,4,2.304703834230719,3,1
50,M,4,High School,Married,$80K - $120K,Blue,43,2,2,5,12722.46899313066,776,14335.0,1.3309016204446025,1142.4481750879313,121,0.635,0.06459055276574042,0.4237192589950389,88,0,0.35851154435883603,9,1
45,F,1,High School,Divorced,Less than $40K,Blue,36,6,2,2,12651.909757994114,780,7855.0,1.3350016000015144,1146.0108586122137,81,0.653,0.06410851101380304,0.5691400711104326,7,5,7.2122175864240425,3,1
46,F,3,College,Divorced,Less than $40K,Blue,38,1,1,3,12716.551642472845,779,659.0,1.3352279268844454,1148.535132394173,60,0.667,0.05952330818106167,0.5509960024104789,22,0,1.3149954141670916,7,1
43,F,3,College,Single,Less than $40K,Blue,28,3,1,3,12701.938799386637,776,1438.3,1.3362493762454017,1148.8896965625618,54,0.636,0.06349802938831259,0.9676145853352395,72,2,0.27300167360550187,2,1
50,M,1,High School,Married,Less than $40K,Blue,35,2,1,3,12683.628706485579,773,1704.0,1.3348108284429758,1148.4549575526378,118,0.815,0.057331867104278685,0.3735893795603208,99,3,5.963548105592997,8,1
53,F,2,Graduate,Single,Less than $40K,Blue,48,3,2,2,12652.615537796913,781,3685.0,1.3387470141265585,1145.415534354435,59,0.639,0.06322369590097511,0.5108952777583142,16,1,7.000909650947666,1,1
46,M,2,College,Single,$80K - $120K,Blue,41,4,2,0,12727.26709584309,774,19194.0,1.3357316821973237,1146.723640447048,37,0.609,0.062416426785621655,0.844695887156983,100,4,7.598079251592064,8,1
39,F,2,High School,Married,Less than $40K,Blue,36,6,2,3,12711.063532060773,775,818.0,1.3327191945803678,1143.229938932702,43,0.955,0.05639780021940012,0.21077733997697512,1,2,6.460078777299865,7,1
40,F,2,Uneducated,Unknown,$40K - $60K,Silver,28,5,3,4,12702.739192092115,772,15396.0,1.3356325227928785,1144.9482738170177,61,0.525,0.05619500831827556,0.8010408726028362,99,4,4.135564806446059,2,1
55,M,1,Graduate,Single,$120K +,Blue,42,4,2,3,12654.144824147856,778,33038.0,1.3326410763106706,1144.156615215645,41,0.414,0.06278729563321815,0.04100739445686419,49,1,0.6654314026536234,3,1
50,F,2,Graduate,Married,Less than $40K,Blue,38,1,1,1,12656.792820550734,781,2897.0,1.332573541536515,1141.0079320631098,87,0.776,0.062480002922571214,0.9293871694295264,40,3,5.52150503483304,3,1
53,F,3,Unknown,Single,Less than $40K,Blue,42,1,1,3,12676.90302556363,773,874.0,1.336744228912898,1139.8506765963907,70,0.75,0.06054065384379117,0.4247595443761495,20,1,1.04377155056535,7,1
43,F,3,Unknown,Married,Unknown,Blue,36,4,2,1,12668.169756676727,778,5465.0,1.333276970185318,1144.8238576647552,67,0.675,0.05666775596798511,0.8399660484299686,26,0,4.125671244599783,9,1
36,M,1,Uneducated,Married,$60K - $80K,Blue,19,6,3,5,12679.824415039862,774,9764.0,1.337224095800946,1142.7716205974439,115,0.797,0.05821600721778589,0.8315038693305165,44,2,6.559541724839159,9,1
44,F,3,Doctorate,Married,Less than $40K,Blue,36,2,3,1,12719.72970720058,781,908.0,1.337260603237923,1143.2404136232212,85,0.635,0.06451101103530227,0.2692328865872362,76,2,2.7895863449200586,1,1
35,M,3,College,Married,$60K - $80K,Blue,17,3,3,2,12734.692293662192,778,483.0,1.3386362287006721,1143.0850490775156,31,0.824,0.06444981720167393,0.5594474248900917,16,1,7.879866834709829,2,1
35,M,2,High School,Married,$60K - $80K,Blue,36,4,2,4,12697.01487044339,781,17247.0,1.3374208511629415,1148.847284210906,33,0.571,0.0582839086212752,0.8691983541961021,97,1,1.5429131008209118,9,1
44,F,3,Graduate,Married,Less than $40K,Blue,38,4,2,3,12691.629449353502,772,1372.0,1.337205499338844,1148.162288577807,37,0.276,0.0614605381427297,0.52955100719813,98,5,0.6157126014356373,7,2
33,F,2,Graduate,Divorced,Less than $40K,Blue,24,3,1,2,12672.958183512012,777,4507.0,1.3333594293522455,1144.503898907744,47,1.043,0.06222160213028327,0.9173507267581731,23,2,5.031816834357253,9,1
46,M,3,Unknown,Married,$80K - $120K,Blue,33,4,1,3,12721.067358696822,780,33417.0,1.3377011284817917,1140.7762064492508,110,0.618,0.061579466458956296,0.33130114232378005,28,4,0.3623695835786389,0,1
51,F,1,Graduate,Married,Less than $40K,Blue,42,6,2,2,12738.620473696516,779,3435.0,1.3340781142445572,1141.6110408717755,49,0.75,0.05703588919462077,0.7741919724217441,7,1,2.394093409221638,4,1
45,F,5,Unknown,Unknown,Less than $40K,Blue,37,2,2,2,12693.050896451952,774,3498.0,1.3370555439260883,1141.7153276733777,115,0.667,0.057327410305639454,0.22554287636230086,49,0,3.9553338383103376,2,1
44,F,4,Graduate,Single,Less than $40K,Blue,36,6,4,2,12685.91279561904,781,4483.0,1.3370333091249773,1148.5485777693252,23,1.875,0.05884094642736647,0.030766134474202955,64,4,8.124952148260089,5,1
37,M,4,Graduate,Married,$80K - $120K,Blue,26,6,2,3,12710.685208188355,781,1028.0,1.3310149553294606,1140.111235112592,37,1.176,0.05723861889747066,0.3481309087611476,67,2,8.273809974670792,1,1
35,F,2,Graduate,Married,$40K - $60K,Blue,25,3,1,2,12728.122502078897,772,1438.3,1.3334813642346455,1144.9248362533863,73,0.78,0.057281576504176195,0.6182382910384928,60,2,3.7552530630284076,9,1
39,F,1,Graduate,Married,Less than $40K,Blue,29,4,2,4,12667.663307040058,778,489.3,1.331752626349404,1140.8328877239028,65,0.667,0.061213606185502034,0.3283396353778171,98,4,4.04915101020217,9,1
54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,12693.255788170447,782,19916.0,1.3352883165870764,1143.6085599363223,52,0.529,0.05726143429748554,0.10776713118843839,98,3,2.462196328815962,3,1
57,F,3,High School,Single,Unknown,Blue,36,1,4,2,12648.965753229942,781,6429.0,1.336349137401326,1143.462612686078,38,0.407,0.05838678752890544,0.5425110469096107,80,4,4.133739173946126,5,2
48,M,3,Unknown,Single,$80K - $120K,Blue,44,5,1,3,12691.02330999933,776,15267.0,1.3323463867670868,1148.1305739527884,76,0.689,0.05648430115019368,0.5640617871959893,30,1,4.206755180909222,3,1
48,F,3,Post-Graduate,Divorced,Less than $40K,Blue,36,5,3,1,12685.9926784471,778,7805.0,1.3385163884723867,1144.863579221935,54,1.0,0.06367595209405878,0.25799761910132823,18,5,8.269783052602138,4,2
44,F,3,High School,Married,Unknown,Blue,38,4,6,4,12680.987858662964,780,25082.0,1.3301984474063007,1142.7478730923224,76,0.551,0.05889479433463048,0.8804106841476714,95,2,6.9264391602868844,1,1
49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,3,12712.097879117386,780,1761.0,1.334180525215934,1141.3525518455704,78,0.857,0.06275268713473198,0.5966111552028759,9,0,7.026224381712952,8,1
47,M,2,Graduate,Divorced,$80K - $120K,Blue,41,3,2,3,12705.59659721177,774,4586.0,1.3315058719166049,1142.4611471902099,43,0.433,0.06112047058789393,0.8736891950565867,72,3,9.34956722970962,1,2
53,F,2,Uneducated,Single,Unknown,Blue,36,5,2,3,12720.272371512669,779,7553.0,1.3345978672298116,1140.1093607149944,80,0.778,0.062233687300357644,0.3582568286838852,100,5,8.001595651698958,7,1
48,F,2,Unknown,Married,Less than $40K,Blue,41,6,1,3,12730.647832548502,780,2338.0,1.3319204853379654,1146.2411556019317,86,0.686,0.056409503563386386,0.9726460951130211,49,3,8.244379046508902,5,1
50,M,3,High School,Single,$40K - $60K,Blue,31,5,3,3,12740.193379556336,779,8352.0,1.3344413763036274,1139.7087410946358,83,0.596,0.058592237529899276,0.20889935920828995,85,2,3.3169759721994185,4,1
50,M,1,Unknown,Unknown,$80K - $120K,Blue,36,6,3,4,12731.281589878467,776,9007.0,1.3353195615004472,1147.1973707722227,63,1.1,0.06554217261517138,0.5302242708297988,57,3,5.322654374575526,1,2
51,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,2,3,12671.157483943025,781,1438.3,1.3368967617292138,1144.8323059297293,70,0.667,0.062167604409162414,0.5488507081554551,100,1,8.457965765540365e-05,7,1
59,M,1,Doctorate,Married,$40K - $60K,Blue,52,3,2,2,12681.171546182008,780,528.0,1.3327030024582938,1143.4059095250716,27,1.7,0.06504803757776693,0.39465760128110305,25,1,1.0979028946070146,3,1
36,F,2,College,Unknown,Unknown,Blue,24,6,3,3,12733.58451762204,780,1545.0,1.3387598639805596,1145.56347680969,87,0.642,0.06329026618625333,0.5747856855609909,81,2,5.136243228025853,2,1
38,F,1,Graduate,Single,$40K - $60K,Blue,36,4,2,2,12645.162294952925,773,393.0,1.3325533938385126,1142.5684837337653,80,0.6,0.05711875651384649,0.03193651254332419,32,1,3.995429712967813,1,1
58,F,1,Graduate,Married,Less than $40K,Blue,46,4,2,2,12665.32392177568,778,809.0,1.334984794094053,1143.3733626295161,45,0.364,0.05733661147505045,0.2034799557726683,67,5,3.3838844766965104,6,1
34,M,2,Graduate,Single,Less than $40K,Blue,23,1,3,2,12642.749107363708,779,7422.0,1.330654983524974,1146.1628402274264,97,0.702,0.064130218981233,0.6042380592372458,100,5,4.981135183392117,5,1
55,F,0,Graduate,Single,Unknown,Blue,44,6,1,3,12668.12250191995,776,16361.0,1.3361562214538654,1142.7292246445757,68,0.7,0.05656124209577249,0.9893829355088988,60,4,7.993560109888113,8,1
35,M,3,Doctorate,Single,$40K - $60K,Blue,23,4,3,2,12644.817554191945,774,603.0,1.3395646342406988,1141.8375934688108,65,0.512,0.05679581827912966,0.6908209789119548,32,1,1.2926705120499749,8,1
42,M,3,Graduate,Single,$60K - $80K,Blue,33,3,1,3,12708.122460142085,774,6392.0,1.3369332800620954,1148.8834095762309,79,0.795,0.06288186451438564,0.046946427619584896,38,1,6.670275962409377,0,1
58,F,0,Graduate,Single,Less than $40K,Blue,48,2,2,5,12709.174056743286,782,2965.0,1.3378331916836295,1146.2670646215036,123,0.685,0.06569403516455552,0.32175245325591306,26,4,8.975942968730141,2,1
57,M,2,Graduate,Single,Less than $40K,Blue,39,3,4,3,12720.441845496243,780,3451.0,1.3391877821847094,1142.881428016585,57,0.676,0.06587143210263122,0.7446236266478429,1,4,2.0482846019474032,8,1
43,F,3,Graduate,Married,$40K - $60K,Blue,32,4,3,3,12693.691541786991,776,203.0,1.3353330143030941,1147.810011799945,37,0.609,0.0579933668088059,0.3450294406685177,89,1,7.155778919306313,7,2
43,F,3,High School,Unknown,Less than $40K,Blue,13,6,2,1,12708.872495321568,778,336.0,1.3303378556495316,1148.589005928188,79,0.837,0.05605014756478054,0.419579723948052,6,4,5.6135876489185055,4,1
59,F,0,Unknown,Married,Unknown,Blue,49,5,2,4,12673.47692429172,775,6996.0,1.3330826924573702,1140.7998641570337,33,0.375,0.06325916694074726,0.12822660790537832,16,2,1.7606351734428927,5,2
26,F,0,Unknown,Unknown,Unknown,Blue,18,3,3,3,12651.712280965794,778,11144.0,1.3336642263442386,1143.7274317236286,71,0.543,0.05769446227471509,0.6621477303815705,64,4,2.7336561608492227,8,1
44,F,3,Unknown,Single,Less than $40K,Blue,36,3,1,1,12670.940521057022,779,3127.0,1.3349038062113674,1140.3195183879154,44,0.76,0.06204453179267466,0.03247794644240276,64,3,2.5465563190970943,6,2
52,M,0,Unknown,Married,$60K - $80K,Blue,46,3,2,4,12699.336262327502,779,558.0,1.331103950048758,1143.791079877935,72,0.532,0.062166061735405224,0.08939027743336125,3,3,3.726330236200801,6,1
53,M,2,Uneducated,Married,$80K - $120K,Blue,36,1,3,3,12736.9164871229,776,4503.0,1.3333801192040695,1147.0019214665801,20,0.429,0.06308863459963802,0.5175152317763195,45,5,0.20341634409540843,5,2
44,M,5,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,12708.025753181111,776,7191.0,1.3305631079640852,1148.3288869571034,25,1.778,0.06551322843549034,0.1815405911292035,1,2,0.7529866799607965,5,1
44,F,2,Graduate,Unknown,$40K - $60K,Blue,34,2,3,3,12643.100041261923,773,5508.0,1.3307463791211862,1140.2593152905158,78,0.733,0.06227818484354172,0.47457226298751165,59,0,0.9811290303899634,4,2
57,M,1,Doctorate,Married,$80K - $120K,Blue,51,5,2,2,12717.070079278474,774,6955.0,1.3345736609005336,1147.7986917521207,28,0.647,0.059718453930547026,0.5050407434879086,36,3,9.10900166388617,2,1
45,M,3,Uneducated,Single,$120K +,Blue,35,2,3,5,12710.929163957642,778,4618.0,1.3331921447965787,1144.6598528992727,42,0.448,0.06345313454098604,0.1840516905242784,88,3,9.466317387602764,7,2
61,F,0,Graduate,Single,$40K - $60K,Blue,56,4,3,5,12664.877667270854,778,6305.0,1.334031831488354,1144.6809547858918,66,0.65,0.05906526048427518,0.08015629305967187,22,3,0.637026809415564,4,1
46,M,3,Post-Graduate,Single,$40K - $60K,Blue,40,3,4,2,12656.499255726669,780,2344.0,1.3305875815440167,1146.8346405994998,31,0.409,0.05701195416297647,0.6512995708614103,32,5,8.818237810292404,1,2
49,F,1,Graduate,Married,$40K - $60K,Blue,39,3,3,3,12647.839504995565,777,5209.0,1.3316048649832315,1147.2893465302782,76,0.949,0.059246748154388726,0.8510282415907621,21,1,7.949060167037215,7,1
38,M,4,Post-Graduate,Single,$80K - $120K,Silver,36,1,3,1,12643.435338030993,777,33081.0,1.3301445468252349,1144.1669220578444,114,0.839,0.0645073331006312,0.2571554308976114,11,2,8.993887532977102,5,1
41,F,3,High School,Single,Less than $40K,Silver,36,6,1,3,12690.844853442535,780,10115.0,1.3323335255359599,1146.7380986288174,63,0.615,0.05656110617912235,0.29434759294345214,88,2,0.555290782006902,7,1
50,M,2,Graduate,Single,$80K - $120K,Blue,35,3,3,1,12692.662793271687,776,993.0,1.3358530017925456,1139.7548180684194,36,0.385,0.05642089079408667,0.254374271808794,25,3,0.49474545767561495,2,1
45,F,3,High School,Divorced,Less than $40K,Blue,33,3,3,2,12643.069700203196,779,7889.0,1.3352490942170208,1147.7306440509071,61,0.743,0.06325565827504852,0.605331296417387,16,2,0.29569233184931765,9,1
29,F,1,Uneducated,Married,Less than $40K,Blue,21,2,1,3,12656.214671936275,781,1013.0,1.3341349816403538,1144.556824252889,75,0.744,0.06405924954973045,0.951251384032449,93,4,2.4072025149016794,5,1
51,M,2,Unknown,Divorced,$80K - $120K,Blue,38,4,2,3,12686.576835763919,777,19690.0,1.3307475014335848,1143.2005699235162,66,0.65,0.0647389390164971,0.8560210168779232,81,5,8.332192545690098,6,1
42,F,2,Graduate,Married,Less than $40K,Blue,23,3,3,3,12647.209814298285,773,256.0,1.3337747494236158,1140.634167879723,36,1.118,0.05792126388930664,0.07598702761682852,39,4,0.6200624945076338,10,2
49,M,3,Uneducated,Single,$80K - $120K,Blue,43,2,2,2,12668.134241605672,778,2995.0,1.3326131287943228,1146.8128220027222,33,0.65,0.056037530708313084,0.05697887798471224,38,4,0.27602984859746216,0,1
